Hub,ZSP,Date,EnergyConsump,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Saturday,Sunday,Temp1_South_Less,Temp2_South_Less,Temp3_South_Less,Temp4_South_Less,Temp1_South_Gr,Temp2_South_Gr,Temp3_South_Gr,Temp4_South_Gr
Center,FZSZOE27,2014-11-18,173716.354,-3.4,-2.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-19,177151.605,-6.2,-0.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-20,178904.25000000006,-7.1,-1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-21,181342.833,-6.3,-3.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-22,170408.90000000002,-1.1,-3.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-23,165993.784,0.6,-1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-11-24,177481.70299999998,-1.1,-0.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-25,178082.54499999998,-3.3,-0.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-26,180438.588,-1.3,0.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-27,180114.56199999998,-2.4,0.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-28,181710.15600000002,-4.0,0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-29,174482.00100000002,-7.6,0.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-11-30,171368.907,-7.5,-0.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-12-01,182050.48899999997,-1.6,-4.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-02,183506.59899999996,-3.1,-4.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-03,183941.375,-0.5,1.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-04,183622.02200000003,2.5,0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-05,181987.407,1.4,-1.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-06,170435.629,-0.5,0.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-07,167871.516,1.2,-0.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-12-08,179913.0709999999,1.5,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-09,178232.466,1.8,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-10,178715.371,0.9,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-11,179389.224,-0.1,0.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-12,178740.716,-0.2,-0.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-13,168541.77999999994,1.3,-0.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-14,166374.63,2.1,-0.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-12-15,178184.038,1.1,-0.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-16,178931.347,1.2,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-17,178746.692,1.9,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-18,176981.706,0.5,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-19,175837.20500000002,1.5,-2.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-20,167742.36299999998,2.7,-1.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-21,167852.59799999997,-0.5,-3.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-12-22,180021.60300000003,-3.1,-8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-23,184595.278,-3.9,-12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-24,185062.27599999995,-8.4,-16.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-25,186341.482,-9.0,-17.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-26,186437.92699999997,-7.2,-10.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-27,178068.881,-4.1,-10.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-28,177307.13499999998,-6.6,-17.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2014-12-29,190521.608,-11.5,-21.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-30,187611.905,-10.8,-11.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2014-12-31,177339.58200000002,-2.0,-1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-01,159743.91,2.0,1.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-02,159447.409,3.0,1.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-03,159271.546,2.0,-3.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-04,162028.01900000003,-3.3,-8.7,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-05,164384.096,-8.0,-15.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-06,168593.46200000003,-10.8,-19.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-07,168198.70600000003,-10.1,-13.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-08,170608.50999999998,-8.0,-4.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-09,163274.27299999996,-2.4,-5.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-10,168667.13400000002,-0.9,-12.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-11,166926.09699999998,-1.4,-16.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-12,181424.60199999998,-6.0,-16.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-13,181043.76,-4.0,-15.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-14,180092.86,0.2,-8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-15,178615.018,0.5,-2.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-16,179747.336,1.0,-0.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-17,166755.89900000003,2.2,1.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-18,164503.695,2.0,-1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-19,179107.959,-0.7,-10.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-20,185577.98999999996,-8.0,-19.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-21,189411.70100000003,-13.2,-23.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-22,191330.36399999997,-13.4,-23.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-23,187558.32299999997,-6.1,-17.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-24,177672.66700000002,-3.3,-8.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-25,173202.89599999998,-3.5,-4.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-01-26,185227.019,-3.2,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-27,185001.68099999998,-3.5,-2.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-28,182391.18999999994,-2.4,-1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-29,180946.13300000003,-0.8,-1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-30,180691.912,0.3,-4.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-01-31,168491.737,0.5,-4.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-01,166711.37599999996,1.1,-1.7,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-02-02,178959.44800000003,0.5,-1.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-03,179108.05799999996,-1.9,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-04,178935.02499999997,-4.4,-5.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-05,182558.52299999996,-4.5,-7.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-06,179222.24100000004,-3.0,-3.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-07,172089.19,-1.9,-3.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-08,171687.35299999994,-2.4,-8.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-02-09,184260.577,-9.5,-11.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-10,179020.359,-3.5,-2.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-11,180747.18999999997,2.2,3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-12,180065.569,1.2,0.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-13,176848.58700000003,-0.3,-4.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-14,171414.99799999996,0.0,-5.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-15,170198.48499999996,-5.0,-13.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-02-16,186970.36899999998,-9.8,-13.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-17,184754.803,-5.5,-10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-18,183143.80900000004,-2.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-19,183080.783,-1.5,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-20,181430.601,2.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-21,170394.15199999997,2.0,1.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-22,167984.25400000002,2.3,0.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-02-23,164982.293,2.5,0.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-02-24,176159.59600000002,2.2,-0.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-25,174281.314,3.4,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-26,175539.17800000004,1.3,0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-27,173661.03000000003,0.9,-0.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-02-28,163385.815,0.6,-1.7,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-01,159799.918,1.9,0.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-03-02,173265.399,1.8,0.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-03,173228.174,2.6,0.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-04,171888.87099999998,1.5,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-05,171505.74599999998,1.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-06,170406.196,0.0,0.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-07,157043.60499999998,2.0,0.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-08,157121.976,5.1,2.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-03-09,155434.641,3.6,3.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-03-10,172734.27000000002,2.6,1.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-11,167678.33600000004,3.0,-0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-12,169398.27399999998,1.4,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-13,169904.08699999997,0.9,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-14,159664.70700000002,2.0,-2.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-15,154810.46099999998,3.3,0.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-03-16,168898.44700000001,3.8,-0.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-17,166965.20400000003,5.6,-0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-18,166808.837,6.0,0.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-19,165232.13399999996,6.1,2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-20,167610.961,2.5,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-21,155267.151,-2.0,-6.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-22,157122.54299999998,-4.5,-8.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-03-23,167300.11600000004,-1.1,-2.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-24,169962.037,4.1,-2.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-25,169306.25,-1.3,-7.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-26,170273.142,-0.2,-7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-27,167725.11,1.5,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-28,158582.97599999997,4.4,1.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-29,156476.89500000002,3.5,0.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-03-30,168380.04399999994,1.0,-0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-03-31,166493.184,3.5,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-01,169733.472,3.9,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-02,167516.70699999997,2.5,0.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-03,166617.092,4.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-04,159162.57700000002,2.4,3.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-05,153268.99500000002,4.6,2.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-04-06,163423.362,4.3,1.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-07,162989.474,3.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-08,162954.092,5.5,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-09,161542.82100000003,6.5,4.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-10,160858.017,6.0,3.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-11,150910.56299999997,6.5,3.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-12,146770.21800000002,10.5,3.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-04-13,156738.939,6.0,4.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-14,158623.20799999998,3.8,2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-15,157310.65300000002,3.9,1.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-16,157775.29799999998,3.5,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-17,158538.551,4.0,2.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-18,150103.256,4.3,1.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-19,149551.283,1.5,0.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-04-20,158767.021,3.9,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-21,158757.32599999997,4.7,3.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-22,157602.83699999997,7.0,4.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-23,159152.40399999998,4.5,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-24,158358.66799999998,5.5,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-25,148155.888,5.0,1.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-26,148345.50100000002,4.3,3.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-04-27,156301.564,11.1,4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-28,153604.498,12.0,5.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-29,150784.01899999997,9.5,3.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-04-30,151124.86899999995,6.0,1.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-01,140054.025,8.2,5.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-05-02,139146.55599999998,7.5,4.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-03,139743.87399999998,6.5,2.7,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-05-04,138947.169,7.5,3.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-05-05,148874.64300000004,8.8,5.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-06,147576.349,16.0,10.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-07,147022.01900000003,15.1,11.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-08,145096.536,10.5,9.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-09,135096.56499999997,8.0,7.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-10,134868.79,10.0,9.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-05-11,133809.58800000002,9.0,6.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-05-12,141662.124,14.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-13,142958.761,0.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-14,,9.6,8.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-15,,7.2,6.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-16,,6.3,6.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-17,,6.7,6.9,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-05-18,,7.7,7.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-19,,8.5,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-20,,9.9,7.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-21,,12.0,10.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-22,,11.0,11.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-23,,11.7,11.9,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-24,,12.4,12.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2015-05-25,,16.2,15.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-26,,18.7,17.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2015-05-27,,,,,,,,,0.0,0.0,,,,,,,,
